lat,lon,row,col,elevation,slope,dist_to_drainage,permanent_water,b2,b3,b4,b8,b11,b12,ndvi,ndwi,mndwi,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,is_flooded,time_tag,date
26.85,93.05,0,0,55.0,0.06780679384430047,3354.1019662496847,0,0.05054160988127189,0.10406460437465401,0.0896874725323618,0.22273756962068456,0.0945561332885236,0.04333974510900844,0.4258623239199683,-0.36313384174224955,0.047872475003125976,68.4,150.48000000000002,224.0,358.40000000000003,1,T-2,2020-07-12
26.85,93.0581081081081,0,1,55.59150287112615,0.06683219711891486,3162.2776601683795,0,0.06327867683853358,0.11574974634337773,0.08867599054810005,0.27560034509098386,0.08393857208649173,0.04144956893818828,0.5131387491890468,-0.40845923228433306,0.15930405231817726,68.4,150.48000000000002,224.0,358.40000000000003,1,T-2,2020-07-12
26.85,93.06621621621622,0,2,56.165989281597575,0.06393651124630562,3041.38126514911,0,0.05592326328629538,0.07114453017770742,0.09807351554999999,0.22055367903372242,0.08088347338539822,0.060084782635015224,0.3843994709986767,-0.5122043705358597,-0.06406015058688311,68.4,150.48000000000002,224.0,358.40000000000003,1,T-2,2020-07-12
26.85,93.07432432432432,0,3,56.706932303347784,0.05920326446115654,2915.4759474226503,0,0.057732163694358664,0.06903217336394057,0.09347488430991255,0.17649730970322078,0.07048331748764536,0.04489250116150426,0.3075220207199093,-0.43768712102559365,-0.01040130436209444,68.4,150.48000000000002,224.0,358.40000000000003,1,T-2,2020-07-12
26.85,93.08243243243243,0,4,57.19876999053455,0.05276909590484101,2692.5824035672517,0,0.06951194882063906,0.08478262881720819,0.07560921096171391,0.4706180824898133,0.11413207296953794,0.08586057897350251,0.7231582968259773,-0.6946973173564885,-0.14754781388161797,68.4,150.48000000000002,224.0,358.40000000000003,0,T-2,2020-07-12
26.85,93.09054054054054,0,5,57.62735306838484,0.04482006300029924,2549.509756796392,0,0.05640617769473375,0.10121352936199735,0.07873817341972777,0.3343803619826106,0.1642658743717802,0.11489580474205402,0.6188105949612067,-0.5352847772322687,-0.23750362692033525,68.4,150.48000000000002,224.0,358.40000000000003,0,T-2,2020-07-12
26.85,93.09864864864865,0,6,57.980351982066665,0.0355869729463718,2500.0,0,0.033463443598969626,0.10191094265102235,0.07681646743655547,0.3001808673874439,0.12139600797640894,0.09329892642286236,0.5924825458166996,-0.49309603050072304,-0.08725682987007766,68.4,150.48000000000002,224.0,358.40000000000003,0,T-2,2020-07-12
26.85,93.10675675675675,0,7,58.24761159553771,0.025341221818954332,2236.06797749979,0,0.06697382493854499,0.08376277911517373,0.050036197464108007,0.33519028575254184,0.0858595617740551,0.08500457171241677,0.7402243269594515,-0.6001327301507708,-0.012361469672816853,68.4,150.48000000000002,224.0,358.40000000000003,0,T-2,2020-07-12
26.85,93.11486486486486,0,8,58.4214433363168,0.014401072653099117,2061.5528128088304,0,0.058878624470927274,0.08846177697973019,0.05712657494829365,0.31471247531956426,0.07612310632602286,0.06342271290072059,0.6927347488442681,-0.5611733411352466,0.07496838657987115,68.4,150.48000000000002,224.0,358.40000000000003,0,T-2,2020-07-12
26.85,93.12297297297297,0,9,58.496846381716395,0.003427113870292202,2000.0,0,0.04364645910113511,0.08206489897422214,0.07370180439379559,0.3555032969835302,0.0991819468946729,0.10967066031493508,0.6565658843029616,-0.6249045018465159,-0.0944404764361236,68.4,150.48000000000002,224.0,358.40000000000003,0,T-2,2020-07-12
26.85,93.13108108108108,0,10,58.47165152340608,0.008808620912573586,2000.0,0,0.02869705971432082,0.07525448942106697,0.0313091284799762,0.37233675743123745,0.10131744963114371,0.10443759858848689,0.8448681291389679,-0.6637355036003438,-0.14760525137488031,68.4,150.48000000000002,224.0,358.40000000000003,0,T-2,2020-07-12
26.85,93.13918918918918,0,11,58.34658357158751,0.019935101950105484,2000.0,0,0.06230508766887245,0.0953591780409635,0.06590219951057984,0.30090212433872104,0.07006041984250351,0.1648564477644035,0.6406681859559287,-0.5187054430822741,0.15293679363555707,68.4,150.48000000000002,224.0,358.40000000000003,0,T-2,2020-07-12
26.85,93.1472972972973,0,12,58.125240503523365,0.030572160764013843,2000.0,0,0.05703176480343245,0.06170644968490409,0.0865828083461094,0.33862825179327205,0.11763116727346039,0.09460608258592632,0.5927535941543579,-0.6917255284473791,-0.311840244969439,68.4,150.48000000000002,224.0,358.40000000000003,0,T-2,2020-07-12
26.85,93.1554054054054,0,13,57.81398995628432,0.0403479840607944,2000.0,0,0.06641132414178894,0.12205594663221,0.06526475351356587,0.35827440386563897,0.12744196331765728,0.09901503808132761,0.6918122588332692,-0.4917832233800609,-0.021587413408746273,68.4,150.48000000000002,224.0,358.40000000000003,0,T-2,2020-07-12
26.85,93.16351351351351,0,14,57.421786041421676,0.048970502883302236,2000.0,0,0.06777335386509435,0.10637384747682095,0.04315932925051339,0.3550483612801114,0.12190509211915326,0.06797472746169386,0.7832318690048623,-0.5389304094837057,-0.06803622737252049,68.4,150.48000000000002,224.0,358.40000000000003,0,T-2,2020-07-12
26.85,93.17162162162163,0,15,56.95991175148129,0.05618827350721225,2000.0,0,0.05382204924559496,0.10980690482262784,0.08976018066608246,0.33545320449779353,0.10264672429563047,0.0854268653944061,0.5778109876666346,-0.5067740052935754,0.03370230570540744,68.4,150.48000000000002,224.0,358.40000000000003,0,T-2,2020-07-12
26.85,93.17972972972973,0,16,56.441654368853946,0.06179225070411343,2000.0,0,0.06102222735610445,0.10166672517018358,0.05549641708511889,0.28278124837681495,0.07635245209590182,0.12086872254556857,0.6718881774015747,-0.4711026941444414,0.14219961715968837,68.4,150.48000000000002,224.0,358.40000000000003,0,T-2,2020-07-12
26.85,93.18783783783783,0,17,55.88192321484822,0.06562054894920168,2000.0,0,0.07007731280868187,0.07715852316748162,0.06810724234338301,0.3794987535928606,0.10402510812494961,0.11809954665775983,0.6956820161221213,-0.6620723671875551,-0.14828364978368408,68.4,150.48000000000002,224.0,358.40000000000003,0,T-2,2020-07-12
26.85,93.19594594594595,0,18,55.296820735663864,0.0675627039891335,2000.0,0,0.054569599027149016,0.12733244421610274,0.08545324872870902,0.2147436251240687,0.07125406685479778,0.044985899778819415,0.4306851422785032,-0.25553133700185204,0.28238750366349485,68.4,150.48000000000002,224.0,358.40000000000003,1,T-2,2020-07-12
26.85,93.20405405405405,0,19,54.70317926433562,0.0675627039890749,2000.0,0,0.08803250824462819,0.10015726272306524,0.06578101818261604,0.24528528813845424,0.08158237844206317,0.05033419395595516,0.5770609307472471,-0.4201219075103951,0.10220595760684484,68.4,150.48000000000002,224.0,358.40000000000003,1,T-2,2020-07-12
26.85,93.21216216216216,0,20,54.11807678515228,0.06562054894919923,2000.0,0,0.07266005346714667,0.12439973064418164,0.10118377413237811,0.13020635350732718,0.06366683015312218,0.039362889053159586,0.12542698830021354,-0.022806291538033437,0.32293283792876354,68.4,150.48000000000002,224.0,358.40000000000003,1,T-2,2020-07-12
26.85,93.22027027027028,0,21,53.55834563114558,0.061792250704167134,2061.5528128088304,0,0.049985612287270616,0.08954091652269122,0.08439765728816548,0.15504446814012673,0.07646404754134031,0.04787754500272416,0.2950474200011913,-0.26781455043310426,0.07877391605539752,68.4,150.48000000000002,224.0,358.40000000000003,1,T-2,2020-07-12
