lat,lon,row,col,elevation,slope,dist_to_drainage,permanent_water,b2,b3,b4,b8,b11,b12,ndvi,ndwi,mndwi,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,is_flooded,time_tag,date
26.85,93.05,0,0,55.0,0.06780679384430047,3354.1019662496847,0,0.06545906833459077,0.10476556586384432,0.1003377739631838,0.13422282340210706,0.04485711369697577,0.03321362620575497,0.14446175262752012,-0.12325805995401765,0.4003965996535734,76.2,167.64000000000001,286.3,458.08000000000004,1,T-1,2020-07-13
26.85,93.0581081081081,0,1,55.59150287112615,0.06683219711891486,3162.2776601683795,0,0.05018425051627061,0.1461580879866362,0.07899981509406667,0.16179590733996632,0.08683953391186028,0.04519137442075338,0.34384355762061436,-0.05077970902366254,0.2545885581688973,76.2,167.64000000000001,286.3,458.08000000000004,1,T-1,2020-07-13
26.85,93.06621621621622,0,2,56.165989281597575,0.06393651124630562,3041.38126514911,0,0.07696248329833116,0.10616582265426384,0.07032677950743642,0.2424157140716217,0.10539061499948237,0.0607906557766163,0.5502574260665359,-0.39086938915402714,0.003664304886905733,76.2,167.64000000000001,286.3,458.08000000000004,1,T-1,2020-07-13
26.85,93.07432432432432,0,3,56.706932303347784,0.05920326446115654,2915.4759474226503,0,0.07460028213993385,0.10905450894963253,0.08740691021864277,0.1529732134718024,0.07223028342420552,0.07077581754777458,0.27276080472241365,-0.16761084420849326,0.20312903653046635,76.2,167.64000000000001,286.3,458.08000000000004,1,T-1,2020-07-13
26.85,93.08243243243243,0,4,57.19876999053455,0.05276909590484101,2692.5824035672517,0,0.04920306747856895,0.11375539080464328,0.07132902282574152,0.2548258484323382,0.08223935772161461,0.03724189423039021,0.5626062509450435,-0.3827390120176237,0.16080031347765952,76.2,167.64000000000001,286.3,458.08000000000004,1,T-1,2020-07-13
26.85,93.09054054054054,0,5,57.62735306838484,0.04482006300029924,2549.509756796392,0,0.07160156547744434,0.09229803340975057,0.0917850305866527,0.10010963118632626,0.042104037852338794,0.041669629260394095,0.043381072639814826,-0.04059918160254419,0.3734611955005665,76.2,167.64000000000001,286.3,458.08000000000004,1,T-1,2020-07-13
26.85,93.09864864864865,0,6,57.980351982066665,0.0355869729463718,2500.0,0,0.07220333936970331,0.11685732846488925,0.07050560007593598,0.18187280889675017,0.10124929496113025,0.06966677262079052,0.4412705712310353,-0.2176394361885567,0.0715614505531424,76.2,167.64000000000001,286.3,458.08000000000004,1,T-1,2020-07-13
26.85,93.10675675675675,0,7,58.24761159553771,0.025341221818954332,2236.06797749979,0,0.0356216094100221,0.0881353294135326,0.0804464538686123,0.10813578063274377,0.058205499997572664,0.044262951735182465,0.1468288471311313,-0.10190211399061289,0.20452124731202279,76.2,167.64000000000001,286.3,458.08000000000004,1,T-1,2020-07-13
26.85,93.11486486486486,0,8,58.4214433363168,0.014401072653099117,2061.5528128088304,0,0.05681220929736154,0.0886492109323285,0.10526106157577975,0.11980282873933462,0.04781429205412151,0.04379530245729415,0.06461170062431933,-0.1494521373399034,0.29923670476633724,76.2,167.64000000000001,286.3,458.08000000000004,1,T-1,2020-07-13
26.85,93.12297297297297,0,9,58.496846381716395,0.003427113870292202,2000.0,0,0.04222557955900308,0.09807415597392516,0.07562023269929125,0.18311974562575253,0.0763486832263097,0.03908017621944019,0.4154729859492984,-0.30244453710965946,0.1245562816865215,76.2,167.64000000000001,286.3,458.08000000000004,1,T-1,2020-07-13
