lat,lon,row,col,elevation,slope,dist_to_drainage,permanent_water,b2,b3,b4,b8,b11,b12,ndvi,ndwi,mndwi,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,is_flooded,time_tag,date
26.85,93.05,0,0,55.0,0.06780679384430047,3354.1019662496847,0,0.06982549943096117,0.10313415134806718,0.05557864226804175,0.29092651950392673,0.11133782040917685,0.09397588930785299,0.6792043388673414,-0.4765568715450563,-0.03825052368774249,54.0,118.80000000000001,168.5,269.6,0,T-3,2020-07-11
26.85,93.0581081081081,0,1,55.59150287112615,0.06683219711891486,3162.2776601683795,0,0.04747739234540416,0.09051066256150206,0.07542042072925247,0.2673054062973246,0.08733695815435581,0.08201643907811249,0.5598788140507157,-0.49409378089220835,0.017845066523044073,54.0,118.80000000000001,168.5,269.6,0,T-3,2020-07-11
26.85,93.06621621621622,0,2,56.165989281597575,0.06393651124630562,3041.38126514911,0,0.06421080841490653,0.11599176626637199,0.07624966141958756,0.3845396468245175,0.10286928643881793,0.07260319625633384,0.6690474648271691,-0.5365254205470595,0.059958012947278434,54.0,118.80000000000001,168.5,269.6,0,T-3,2020-07-11
26.85,93.07432432432432,0,3,56.706932303347784,0.05920326446115654,2915.4759474226503,0,0.0710589394613845,0.11682155155029186,0.05878070960029184,0.3447727986727845,0.11878382659796081,0.10952637690596477,0.7086842570838017,-0.4938344622911515,-0.008328647801789258,54.0,118.80000000000001,168.5,269.6,0,T-3,2020-07-11
26.85,93.08243243243243,0,4,57.19876999053455,0.05276909590484101,2692.5824035672517,0,0.05895141769305356,0.10241549007448207,0.05370311217366827,0.3353799611053861,0.12865230071291195,0.10797532583555919,0.7239502200977898,-0.5321307409430267,-0.11354589574961937,54.0,118.80000000000001,168.5,269.6,0,T-3,2020-07-11
26.85,93.09054054054054,0,5,57.62735306838484,0.04482006300029924,2549.509756796392,0,0.022453384294993245,0.10757295084050342,0.08053865057678672,0.3175250778083917,0.10016854028364398,0.11088240932325287,0.5953478068906323,-0.4938909696807811,0.035642408035830055,54.0,118.80000000000001,168.5,269.6,0,T-3,2020-07-11
26.85,93.09864864864865,0,6,57.980351982066665,0.0355869729463718,2500.0,0,0.04836320795572044,0.10138655701919624,0.08514357750308986,0.33247197997416794,0.11663270504795818,0.09505823759317204,0.5922392947743989,-0.532628379963555,-0.0699302478651681,54.0,118.80000000000001,168.5,269.6,0,T-3,2020-07-11
26.85,93.10675675675675,0,7,58.24761159553771,0.025341221818954332,2236.06797749979,0,0.07121598943013421,0.08798907610153034,0.039683662273579674,0.34638926791715796,0.13166473820615396,0.08327767329788213,0.7944238049781716,-0.5948734228729602,-0.19883853307273242,54.0,118.80000000000001,168.5,269.6,0,T-3,2020-07-11
26.85,93.11486486486486,0,8,58.4214433363168,0.014401072653099117,2061.5528128088304,0,0.06052639605013476,0.07693804481912123,0.09374532709464231,0.31762123195606584,0.09302161449904801,0.08941755897485834,0.5442247200540064,-0.6100049860786393,-0.09463163365522254,54.0,118.80000000000001,168.5,269.6,0,T-3,2020-07-11
26.85,93.12297297297297,0,9,58.496846381716395,0.003427113870292202,2000.0,0,0.07710258602033815,0.07502538236007393,0.05770124970882006,0.3512468492618771,0.11598133789473515,0.13300191711756312,0.7178063145696622,-0.6479929528871609,-0.2144214299783887,54.0,118.80000000000001,168.5,269.6,0,T-3,2020-07-11
26.85,93.13108108108108,0,10,58.47165152340608,0.008808620912573586,2000.0,0,0.05331524741173021,0.05881155400397401,0.04898447544190529,0.25815343641641736,0.11649961969218964,0.10799630770523348,0.6810259651970334,-0.6289080041844856,-0.32906078697594915,54.0,118.80000000000001,168.5,269.6,0,T-3,2020-07-11
26.85,93.13918918918918,0,11,58.34658357158751,0.019935101950105484,2000.0,0,0.07112189336366606,0.099916795054104,0.062348779806203514,0.40087231289788416,0.1160086310849001,0.09888752944528177,0.7308032068125483,-0.600962466971999,-0.07452493606724768,54.0,118.80000000000001,168.5,269.6,0,T-3,2020-07-11
26.85,93.1472972972973,0,12,58.125240503523365,0.030572160764013843,2000.0,0,0.04459735508537367,0.0856150459964335,0.08144988599221162,0.24011762778177695,0.12424608869259453,0.10875296094837632,0.49341953291690555,-0.4743231084586635,-0.18407898320718652,54.0,118.80000000000001,168.5,269.6,0,T-3,2020-07-11
26.85,93.1554054054054,0,13,57.81398995628432,0.0403479840607944,2000.0,0,0.0731550822731086,0.09333269055915515,0.09099046517952554,0.3554284413648181,0.14114953714655198,0.10125036184478346,0.5923537580361186,-0.5840427651960493,-0.20392516167534191,54.0,118.80000000000001,168.5,269.6,0,T-3,2020-07-11
